Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
119.8278299,9.829116821,-0.585643351,-0.311665148,9.851479624
119.8301943,9.805189133,-0.580857694,-0.316450804,9.827475296
119.8325589,9.848259926,-0.595214605,-0.34037903,9.872100176
119.8349228,9.843474388,-0.590429008,-0.335593373,9.866874751
119.8372871,9.819545746,-0.600000262,-0.326022089,9.843260099
119.8396505,9.848259926,-0.576072037,-0.321236432,9.870322964
119.8420149,9.833903313,-0.576072037,-0.393021107,9.858599239
119.8443784,9.83868885,-0.566500783,-0.383449823,9.862441645
119.8467432,9.814760208,-0.556929469,-0.330807716,9.836113161
119.8491079,9.824331284,-0.576072037,-0.345164657,9.847257628
119.8514716,9.857831001,-0.552143812,-0.349950314,9.879481771
119.853835,9.805189133,-0.489930451,-0.35473597,9.823828347
119.8561988,9.805189133,-0.528215587,-0.35473597,9.825812091
119.858563,9.829116821,-0.513858676,-0.359521598,9.849103716
119.8609273,9.752547264,-0.533001244,-0.326022089,9.772541065
119.8632912,9.786046028,-0.533001244,-0.316450804,9.805657974
119.8656553,9.805189133,-0.480359137,-0.359521598,9.823529641
119.868019,9.833903313,-0.494716078,-0.393021107,9.854180024
119.8703829,9.83868885,-0.494716078,-0.326022089,9.856512197
119.8727468,9.824331284,-0.52342993,-0.316450804,9.84335335
119.8751117,9.867402077,-0.499501735,-0.306879491,9.884801503
119.877476,9.857831001,-0.518644333,-0.311665148,9.876383911
119.8798407,9.867402077,-0.552143812,-0.373878539,9.889907568
119.8822051,9.843474388,-0.533001244,-0.35473597,9.864274731
119.8845692,9.819545746,-0.528215587,-0.321236432,9.838987916
119.8869331,9.795618057,-0.537786901,-0.359521598,9.816954907
119.889297,9.795618057,-0.552143812,-0.373878539,9.818288093
119.8916617,9.805189133,-0.556929469,-0.321236432,9.826245326
119.8940257,9.79083252,-0.561715126,-0.282951266,9.811013542
119.8963898,9.786046028,-0.590429008,-0.273379982,9.807652109
119.8987534,9.819545746,-0.600000262,-0.302093863,9.842496618
119.9011175,9.843474388,-0.633499801,-0.316450804,9.868913372
119.9034819,9.824331284,-0.604785919,-0.335593373,9.848648338
119.9058464,9.805189133,-0.595214605,-0.311665148,9.828181394
119.9082107,9.78126049,-0.604785919,-0.335593373,9.805684357
119.9105749,9.786046028,-0.623928487,-0.326022089,9.811333957
119.912939,9.76211834,-0.657428026,-0.335593373,9.789984116
119.9153028,9.800403595,-0.652642369,-0.364307255,9.828864251
119.9176672,9.848259926,-0.643071115,-0.383449823,9.876679492
119.9200314,9.91047287,-0.66699934,-0.364307255,9.939571439
119.9223954,9.862616539,-0.647856712,-0.383449823,9.891307147
119.9247597,9.91047287,-0.662213683,-0.43609193,9.942141401
119.9271239,9.876974106,-0.643071115,-0.426520646,9.907072111
119.929488,9.896116257,-0.643071115,-0.431306273,9.926363006
119.9318523,9.843474388,-0.609571576,-0.335593373,9.868038734
119.9342164,9.829116821,-0.580857694,-0.306879491,9.851046044
119.9365812,9.80997467,-0.600000262,-0.302093863,9.832947882
119.9389455,9.843474388,-0.547358155,-0.316450804,9.863758416
119.9413104,9.857831001,-0.57128638,-0.321236432,9.87959478
119.9436748,9.867402077,-0.566500783,-0.326022089,9.889026104
119.9460388,9.853045464,-0.576072037,-0.321236432,9.875097809
119.9484028,9.83868885,-0.533001244,-0.292522579,9.857456978
119.9507672,9.805189133,-0.542572558,-0.364307255,9.826944524
119.9531316,9.814760208,-0.542572558,-0.34037903,9.835637285
119.9554963,9.819545746,-0.528215587,-0.335593373,9.839467123
119.9578613,9.867402077,-0.513858676,-0.263808697,9.884294083
119.9602261,9.857831001,-0.518644333,-0.273379982,9.875249901
119.9625905,9.857831001,-0.509073019,-0.321236432,9.876192598
119.9649547,9.747760773,-0.509073019,-0.359521598,9.767663549
119.9673183,9.795618057,-0.566500783,-0.369092882,9.818924881
119.9696825,9.79083252,-0.52342993,-0.330807716,9.810393166
119.9720469,9.819545746,-0.537786901,-0.321236432,9.839506403
119.974411,9.786046028,-0.52342993,-0.326022089,9.805455938
119.9767756,9.766903877,-0.504287362,-0.35473597,9.786345319
119.9791399,9.786046028,-0.547358155,-0.34037903,9.80725016
119.981504,9.833903313,-0.595214605,-0.282951266,9.85596247
119.9838693,9.800403595,-0.623928487,-0.254237413,9.823534702
119.9862334,9.786046028,-0.556929469,-0.268594354,9.805560169
119.9885981,9.771689415,-0.580857694,-0.326022089,9.794365732
119.990962,9.76211834,-0.604785919,-0.397806764,9.788920814
119.9933266,9.795618057,-0.638285458,-0.34037903,9.822290941
119.9956914,9.848259926,-0.700498819,-0.282951266,9.877195127
119.9980556,9.829116821,-0.633499801,-0.335593373,9.855226146
120.0004197,9.800403595,-0.623928487,-0.335593373,9.825976811
120.0027844,9.805189133,-0.676570594,-0.311665148,9.833443795
120.0051486,9.78126049,-0.681356251,-0.38823548,9.812646427
120.007513,9.824331284,-0.681356251,-0.383449823,9.8553927
120.0098766,9.829116821,-0.671784937,-0.330807716,9.857599415
120.0122407,9.843474388,-0.686141908,-0.364307255,9.874082161
120.0146048,9.776474953,-0.676570594,-0.38823548,9.807544905
120.0169689,9.79083252,-0.657428026,-0.38823548,9.820557002
120.0193328,9.819545746,-0.66699934,-0.306879491,9.846955966
120.0216973,9.829116821,-0.686141908,-0.302093863,9.857666504
120.0240613,9.848259926,-0.662213683,-0.35473597,9.876871374
120.0264256,9.805189133,-0.681356251,-0.364307255,9.835583361
120.0287894,9.771689415,-0.652642369,-0.330807716,9.799045353
120.0311537,9.752547264,-0.662213683,-0.349950314,9.781266294
120.0335184,9.805189133,-0.657428026,-0.373878539,9.834313941
120.0358826,9.795618057,-0.671784937,-0.34037903,9.824524722
120.038247,9.857831001,-0.647856712,-0.282951266,9.883147868
120.0406115,9.824331284,-0.590429008,-0.306879491,9.846840438
120.0429768,9.819545746,-0.600000262,-0.402592421,9.846093623
120.0453415,9.776474953,-0.643071115,-0.359521598,9.804195976
120.0477065,9.776474953,-0.595214605,-0.321236432,9.799843661
120.0500716,9.795618057,-0.609571576,-0.373878539,9.821684977
120.0524362,9.776474953,-0.633499801,-0.393021107,9.804858494
120.0548009,9.805189133,-0.638285458,-0.38823548,9.833609156
120.0571656,9.824331284,-0.623928487,-0.345164657,9.850173124
120.0595298,9.766903877,-0.590429008,-0.345164657,9.790820007
120.0618937,9.80997467,-0.633499801,-0.35473597,9.836806527
120.0642587,9.79083252,-0.662213683,-0.335593373,9.8189384
120.0666238,9.771689415,-0.652642369,-0.311665148,9.798417793
120.0689886,9.73340416,-0.643071115,-0.378664196,9.761971295
120.0713536,9.771689415,-0.623928487,-0.359521598,9.798186391
120.073718,9.800403595,-0.638285458,-0.306879491,9.825960206
120.076082,9.843474388,-0.643071115,-0.321236432,9.869686993
120.0784467,9.853045464,-0.686141908,-0.345164657,9.88293652
120.0808119,9.833903313,-0.638285458,-0.383449823,9.862053359
120.0831766,9.766903877,-0.638285458,-0.359521598,9.794338949
120.0855413,9.771689415,-0.623928487,-0.330807716,9.797174824
120.0879055,9.814760208,-0.647856712,-0.349950314,9.842342276
120.0902689,9.829116821,-0.652642369,-0.302093863,9.855391431
120.0926324,9.80997467,-0.628714144,-0.349950314,9.836328061
120.0949976,9.848259926,-0.657428026,-0.364307255,9.876900068
120.0973626,9.79083252,-0.657428026,-0.349950314,9.819117998
120.0997271,9.79083252,-0.643071115,-0.326022089,9.817343443
120.1020908,9.78126049,-0.647856712,-0.321236432,9.80795432
120.1044555,9.766903877,-0.652642369,-0.345164657,9.794768606
120.1068197,9.76211834,-0.671784937,-0.330807716,9.790795842
120.1091836,9.79083252,-0.638285458,-0.287736923,9.815834263
120.1115478,9.766903877,-0.614357233,-0.330807716,9.791796562
120.1139124,9.786046028,-0.647856712,-0.402592421,9.815726965
120.116277,9.80997467,-0.662213683,-0.335593373,9.838025864
120.1186411,9.805189133,-0.628714144,-0.302093863,9.829968266
120.121006,9.800403595,-0.614357233,-0.369092882,9.826574937
120.1233704,9.824331284,-0.614357233,-0.369092882,9.850439053
120.1257348,9.824331284,-0.604785919,-0.35473597,9.849319204
120.1280992,9.843474388,-0.580857694,-0.359521598,9.867149511
120.1304632,9.862616539,-0.681356251,-0.397806764,9.894124598
120.1328275,9.79083252,-0.662213683,-0.383449823,9.820690513
120.1351922,9.786046028,-0.643071115,-0.364307255,9.813916502
120.137557,9.800403595,-0.657428026,-0.359521598,9.82900697
120.1399214,9.814760208,-0.695713162,-0.345164657,9.845439218
120.1422858,9.824331284,-0.690927565,-0.35473597,9.854983698
120.1446503,9.833903313,-0.686141908,-0.38823548,9.865453455
120.1470151,9.867402077,-0.647856712,-0.330807716,9.894178885
120.1493799,9.805189133,-0.638285458,-0.34037903,9.831836051
120.1517448,9.814760208,-0.643071115,-0.378664196,9.843091231
120.1541094,9.795618057,-0.66699934,-0.364307255,9.825056795
120.1564744,9.800403595,-0.686141908,-0.282951266,9.828466959
120.1588392,9.79083252,-0.686141908,-0.306879491,9.819641906
120.1612038,9.742975235,-0.686141908,-0.369092882,9.774077281
120.1635686,9.73340416,-0.700498819,-0.345164657,9.764680935
120.1659336,9.814760208,-0.686141908,-0.321236432,9.843957614
120.1682987,9.80997467,-0.700498819,-0.369092882,9.841876406
120.1706637,9.795618057,-0.71485579,-0.369092882,9.828600179
120.1730286,9.824331284,-0.724427044,-0.373878539,9.858096412
120.1753939,9.752547264,-0.71485579,-0.416949332,9.78759642
120.1777577,9.80997467,-0.724427044,-0.407378048,9.845118306
120.1801217,9.80997467,-0.71485579,-0.373878539,9.843089301
120.1824862,9.872187614,-0.743569613,-0.364307255,9.906851358
120.1848499,9.824331284,-0.738784015,-0.330807716,9.857622469
120.1872143,9.742975235,-0.71485579,-0.330807716,9.774764395
120.189579,9.771689415,-0.743569613,-0.378664196,9.807252233
120.1919441,9.80997467,-0.772283494,-0.345164657,9.84637819
120.1943085,9.80997467,-0.805783033,-0.349950314,9.849231166
120.1966727,9.872187614,-0.772283494,-0.393021107,9.910145089
120.1990375,9.857831001,-0.743569613,-0.359521598,9.892369969
120.201402,9.853045464,-0.733998358,-0.378664196,9.887600572
120.2037662,9.829116821,-0.71485579,-0.393021107,9.86291143
120.2061305,9.824331284,-0.748355269,-0.373878539,9.859883668
120.2084942,9.805189133,-0.738784015,-0.383449823,9.840455758
120.2108581,9.853045464,-0.733998358,-0.364307255,9.887061154
120.2132222,9.848259926,-0.729212701,-0.349950314,9.881418924
120.2155861,9.843474388,-0.729212701,-0.34037903,9.876314954
120.2179505,9.843474388,-0.710070133,-0.383449823,9.876498438
120.2203155,9.857831001,-0.733998358,-0.416949332,9.893908853
120.2226804,9.814760208,-0.695713162,-0.383449823,9.846855768
120.2250444,9.80997467,-0.690927565,-0.359521598,9.840845478
120.2274095,9.800403595,-0.676570594,-0.412163705,9.832371907
120.2297747,9.805189133,-0.729212701,-0.397806764,9.840311749
120.2321391,9.800403595,-0.690927565,-0.335593373,9.830458506
120.234504,9.795618057,-0.705284476,-0.373878539,9.828089564
120.2368686,9.776474953,-0.695713162,-0.35473597,9.807615251
120.2392334,9.752547264,-0.638285458,-0.359521598,9.78002261
120.2415978,9.742975235,-0.686141908,-0.38823548,9.77481887
120.2439621,9.776474953,-0.695713162,-0.393021107,9.80907462
120.2463265,9.862616539,-0.700498819,-0.349950314,9.893652956
120.2486907,9.853045464,-0.66699934,-0.373878539,9.8826706
120.2510548,9.876974106,-0.695713162,-0.359521598,9.907971037
120.2534187,9.795618057,-0.662213683,-0.402592421,9.826227188
120.2557822,9.776474953,-0.657428026,-0.407378048,9.807019475
120.2581463,9.76211834,-0.647856712,-0.378664196,9.790917187
120.2605097,9.78126049,-0.681356251,-0.35473597,9.811378126
120.2628737,9.786046028,-0.681356251,-0.326022089,9.815153265
120.2652378,9.79083252,-0.690927565,-0.373878539,9.822299501
120.267602,9.742975235,-0.695713162,-0.393021107,9.775686617
120.2699667,9.747760773,-0.700498819,-0.378664196,9.78023135
120.2723308,9.78126049,-0.700498819,-0.38823548,9.8139942
120.2746953,9.891330719,-0.657428026,-0.397806764,9.921133263
120.27706,9.915258408,-0.662213683,-0.383449823,9.944742833
120.2794243,9.876974106,-0.671784937,-0.383449823,9.907216877
120.2817886,9.833903313,-0.671784937,-0.364307255,9.863552562
120.2841523,9.872187614,-0.647856712,-0.412163705,9.902004117
120.2865157,9.891330719,-0.638285458,-0.359521598,9.918421623
120.2888801,9.891330719,-0.652642369,-0.349950314,9.919013594
120.2912439,9.819545746,-0.638285458,-0.321236432,9.845510643
120.2936086,9.690333366,-0.633499801,-0.349950314,9.717322058
120.2959732,9.680762291,-0.61914283,-0.349950314,9.706851271
120.2983367,9.714262009,-0.647856712,-0.35473597,9.742301694
120.3007004,9.73340416,-0.695713162,-0.335593373,9.764005134
120.3030645,9.73340416,-0.729212701,-0.38823548,9.768399791
120.3054287,9.70468998,-0.71485579,-0.369092882,9.737980076
120.3077928,9.73340416,-0.738784015,-0.335593373,9.767168539
120.3101566,9.728618622,-0.676570594,-0.383449823,9.759651727
120.312521,9.752547264,-0.657428026,-0.43609193,9.784404219
120.3148857,9.829116821,-0.690927565,-0.460020155,9.864103453
120.31725,9.800403595,-0.71485579,-0.407378048,9.834881102
120.3196143,9.800403595,-0.690927565,-0.455234498,9.835269695
120.3219792,9.814760208,-0.633499801,-0.455234498,9.845713706
120.3243437,9.872187614,-0.676570594,-0.460020155,9.906031224
120.3267077,9.929615974,-0.733998358,-0.431306273,9.966044957
120.3290716,9.929615974,-0.738784015,-0.431306273,9.966398563
120.331436,9.900901794,-0.686141908,-0.412163705,9.933203208
120.3337999,9.862616539,-0.700498819,-0.378664196,9.894710211
120.3361642,9.83868885,-0.676570594,-0.35473597,9.868301965
120.3385282,9.843474388,-0.623928487,-0.43609193,9.872864375
120.3408921,9.78126049,-0.662213683,-0.426520646,9.812925334
120.3432561,9.78126049,-0.710070133,-0.378664196,9.814308073
120.34562,9.766903877,-0.748355269,-0.259023041,9.798956061
120.3479847,9.766903877,-0.690927565,-0.259023041,9.794737627
120.3503487,9.814760208,-0.686141908,-0.306879491,9.843499565
120.3527128,9.833903313,-0.690927565,-0.282951266,9.862205467
120.355077,9.78126049,-0.657428026,-0.302093863,9.807982927
120.3574415,9.699904442,-0.705284476,-0.38823548,9.733257377
120.3598062,9.695118904,-0.710070133,-0.43609193,9.730863596
120.3621708,9.771689415,-0.743569613,-0.440877587,9.809851316
120.3645351,9.824331284,-0.705284476,-0.440877587,9.859476883
120.3668993,9.891330719,-0.710070133,-0.407378048,9.925148858
120.369263,9.896116257,-0.71485579,-0.373878539,9.928943596
120.3716276,9.829116821,-0.700498819,-0.373878539,9.861136914
120.3739919,9.76211834,-0.690927565,-0.378664196,9.793861442
120.3763564,9.78126049,-0.686141908,-0.364307255,9.812062335
120.3787211,9.723833084,-0.647856712,-0.34037903,9.751333552
120.3810857,9.738189697,-0.710070133,-0.373878539,9.771198664
120.3834505,9.728618622,-0.733998358,-0.369092882,9.763247586
120.3858143,9.771689415,-0.71485579,-0.373878539,9.804933349
120.3881785,9.824331284,-0.700498819,-0.364307255,9.856008499
120.3905425,9.819545746,-0.733998358,-0.393021107,9.854780456
120.3929062,9.829116821,-0.724427044,-0.440877587,9.865632523
120.3952705,9.776474953,-0.71485579,-0.402592421,9.810839004
120.3976347,9.738189697,-0.71485579,-0.35473597,9.770833894
120.3999992,9.70468998,-0.729212701,-0.393021107,9.739980716
120.4023631,9.723833084,-0.738784015,-0.421734989,9.760972906
120.4047274,9.795618057,-0.724427044,-0.440877587,9.83225817
120.4070922,9.83868885,-0.748355269,-0.426520646,9.876322887
120.4094558,9.900901794,-0.76271224,-0.412163705,9.938785903
120.41182,9.819545746,-0.786640465,-0.359521598,9.85756246
120.4141841,9.819545746,-0.753140926,-0.35473597,9.854772322
120.416548,9.843474388,-0.738784015,-0.369092882,9.878057471
120.418912,9.83868885,-0.757926583,-0.373878539,9.874919552
120.421276,9.795618057,-0.786640465,-0.321236432,9.832402005
120.4236398,9.723833084,-0.767497838,-0.369092882,9.761055903
120.4260034,9.76211834,-0.767497838,-0.412163705,9.800912525
120.4283677,9.80997467,-0.76271224,-0.369092882,9.846500015
120.4307319,9.829116821,-0.767497838,-0.345164657,9.865076232
120.4330966,9.829116821,-0.710070133,-0.345164657,9.8607746
120.4354614,9.833903313,-0.705284476,-0.393021107,9.866992761
120.4378268,9.747760773,-0.724427044,-0.35473597,9.781077253
120.4401915,9.76211834,-0.700498819,-0.35473597,9.793645423
120.4425564,9.742975235,-0.710070133,-0.416949332,9.777709996
120.4449211,9.738189697,-0.748355269,-0.43609193,9.776632874
120.4472854,9.80997467,-0.729212701,-0.402592421,9.845274748
120.4496503,9.862616539,-0.690927565,-0.464805812,9.897708338
120.4520139,9.83868885,-0.690927565,-0.469591439,9.874092126
120.454379,9.872187614,-0.695713162,-0.407378048,9.905052346
120.4567434,9.91047287,-0.719641387,-0.43609193,9.94613153
120.4591081,9.91047287,-0.710070133,-0.464805812,9.946744017
120.4614727,9.891330719,-0.710070133,-0.397806764,9.924760612
120.4638372,9.857831001,-0.700498819,-0.383449823,9.89012459
120.4662017,9.795618057,-0.686141908,-0.431306273,9.829086882
120.4685663,9.79083252,-0.66699934,-0.364307255,9.820285603
120.4709306,9.79083252,-0.647856712,-0.321236432,9.817500323
120.4732943,9.786046028,-0.647856712,-0.335593373,9.81320733
120.4756583,9.766903877,-0.638285458,-0.35473597,9.79416445
120.4780232,9.776474953,-0.652642369,-0.34037903,9.804145167
120.4803874,9.776474953,-0.66699934,-0.345164657,9.805278643
120.4827515,9.76211834,-0.638285458,-0.297308207,9.7874795
120.4851162,9.728618622,-0.66699934,-0.306879491,9.756284305
120.4874812,9.685547829,-0.662213683,-0.330807716,9.713794184
120.4898461,9.652048111,-0.652642369,-0.326022089,9.679579805
120.492211,9.671191216,-0.580857694,-0.330807716,9.694264744
120.4945764,9.771689415,-0.614357233,-0.35473597,9.797407128
120.4969411,9.833903313,-0.652642369,-0.373878539,9.862625492
120.4993055,9.886545181,-0.695713162,-0.412163705,9.919560038
120.5016688,9.915258408,-0.705284476,-0.412163705,9.948851914
120.5040326,9.819545746,-0.690927565,-0.440877587,9.853691319
120.5063965,9.805189133,-0.671784937,-0.440877587,9.838058852
120.5087604,9.709476471,-0.676570594,-0.43609193,9.742784883
120.5111242,9.766903877,-0.676570594,-0.48394838,9.802263267
120.5134889,9.843474388,-0.729212701,-0.460020155,9.88116176
120.5158538,9.943972588,-0.743569613,-0.426520646,9.98085199
120.5182186,9.958329201,-0.690927565,-0.440877587,9.992000521
120.5205832,9.963115692,-0.729212701,-0.421734989,9.998664204
120.5229475,9.886545181,-0.748355269,-0.412163705,9.923391061
120.5253113,9.848259926,-0.710070133,-0.364307255,9.880543656
120.5276752,9.80997467,-0.652642369,-0.326022089,9.837064374
120.5300392,9.786046028,-0.647856712,-0.35473597,9.813880618
120.5324029,9.800403595,-0.638285458,-0.345164657,9.827230413
120.5347668,9.853045464,-0.638285458,-0.38823548,9.881327847
120.5371313,9.814760208,-0.671784937,-0.402592421,9.845958237
120.539496,9.833903313,-0.662213683,-0.38823548,9.863818131
120.5418601,9.857831001,-0.690927565,-0.383449823,9.889451285
120.5442247,9.79083252,-0.647856712,-0.369092882,9.819182721
120.5465889,9.73340416,-0.609571576,-0.326022089,9.757921113
120.5489532,9.637691498,-0.576072037,-0.292522579,9.659323261
120.5513174,9.652048111,-0.609571576,-0.321236432,9.676611137
120.5536818,9.608977318,-0.609571576,-0.378664196,9.635736047
120.556046,9.652048111,-0.614357233,-0.493519664,9.684163836
120.5584107,9.738189697,-0.609571576,-0.479162723,9.76900778
120.5607752,9.872187614,-0.609571576,-0.407378048,9.899374863
120.5631394,9.924830437,-0.643071115,-0.378664196,9.952848147
120.5655042,9.963115692,-0.61914283,-0.393021107,9.990068955
120.5678683,9.93918705,-0.604785919,-0.378664196,9.964767523
120.5702328,9.795618057,-0.609571576,-0.412163705,9.823216864
120.5725971,9.675976753,-0.628714144,-0.455234498,9.707061659
120.5749608,9.63290596,-0.643071115,-0.412163705,9.663141136
120.5773249,9.78126049,-0.671784937,-0.440877587,9.814210352
120.5796891,9.963115692,-0.681356251,-0.488734037,9.998338942
120.5820533,10.06361389,-0.695713162,-0.364307255,10.09420929
120.5844176,10.04925728,-0.652642369,-0.273379982,10.07413771
120.586782,9.929615974,-0.686141908,-0.297308207,9.957733491
120.5891463,9.752547264,-0.695713162,-0.359521598,9.783938405
120.59151,9.666405678,-0.686141908,-0.359521598,9.697393734
120.5938744,9.642477036,-0.643071115,-0.426520646,9.673304694
120.5962391,9.685547829,-0.710070133,-0.43609193,9.721327713
120.598604,9.80997467,-0.743569613,-0.426520646,9.847355922
120.6009679,9.891330719,-0.662213683,-0.349950314,9.919647956
120.6033322,9.872187614,-0.729212701,-0.34037903,9.90493298
120.6056964,9.862616539,-0.748355269,-0.326022089,9.896339273
120.6080612,9.795618057,-0.729212701,-0.306879491,9.827515419
120.6104258,9.661619186,-0.705284476,-0.282951266,9.691458761
120.6127899,9.594620705,-0.710070133,-0.35473597,9.627397554
120.6151542,9.666405678,-0.738784015,-0.450448871,9.705055628
120.6175184,9.719047546,-0.786640465,-0.479162723,9.76259624
120.6198829,9.876974106,-0.791426063,-0.431306273,9.918013803
120.622247,9.958329201,-0.76271224,-0.469591439,9.998528219
120.6246115,9.991828918,-0.786640465,-0.445663214,10.0326499
120.6269763,9.91047287,-0.79621172,-0.369092882,9.949254
120.6293411,9.814760208,-0.748355269,-0.369092882,9.850166654
120.6317063,9.814760208,-0.71485579,-0.431306273,9.850206183
120.6340707,9.800403595,-0.743569613,-0.493519664,9.840953615
120.6364342,9.78126049,-0.719641387,-0.474377096,9.819163617
120.6387975,9.800403595,-0.748355269,-0.522233546,9.842798083
120.6411618,9.876974106,-0.738784015,-0.527019203,9.918576942
120.6435265,9.953543663,-0.772283494,-0.460020155,9.99405182
120.6458908,10.02532864,-0.738784015,-0.316450804,10.05749259
120.6482545,9.972686768,-0.748355269,-0.302093863,10.00528749
120.6506189,9.876974106,-0.71485579,-0.282951266,9.906851049
120.652983,9.709476471,-0.705284476,-0.34037903,9.741007002
120.655347,9.570692062,-0.733998358,-0.440877587,9.608916338
120.657711,9.637691498,-0.690927565,-0.455234498,9.673144099
120.6600747,9.771689415,-0.738784015,-0.426520646,9.808854964
120.6624398,9.915258408,-0.753140926,-0.38823548,9.951396753
120.6648039,9.93918705,-0.729212701,-0.345164657,9.971876905
120.6671683,9.862616539,-0.71485579,-0.292522579,9.892815234
120.6695329,9.752547264,-0.710070133,-0.287736923,9.782595273
120.6718973,9.709476471,-0.71485579,-0.393021107,9.743686044
120.6742611,9.642477036,-0.705284476,-0.488734037,9.680581105
120.6766257,9.656833649,-0.71485579,-0.460020155,9.694177297
120.6789904,9.742975235,-0.710070133,-0.412163705,9.777507092
120.6813543,9.824331284,-0.700498819,-0.397806764,9.857303586
120.6837184,9.924830437,-0.724427044,-0.407378048,9.959568797
120.6860823,9.943972588,-0.733998358,-0.383449823,9.978395571
120.6884468,9.881759644,-0.676570594,-0.326022089,9.910257909
120.690811,9.709476471,-0.705284476,-0.335593373,9.740840952
120.6931757,9.637691498,-0.738784015,-0.412163705,9.674749513
120.6955395,9.623334885,-0.71485579,-0.488734037,9.662217865
120.6979029,9.695118904,-0.690927565,-0.469591439,9.731044527
120.7002669,9.853045464,-0.733998358,-0.412163705,9.888940156
120.7026305,9.915258408,-0.724427044,-0.34037903,9.947512338
120.7049945,9.920044899,-0.757926583,-0.35473597,9.955279057
120.7073588,9.896116257,-0.781854808,-0.412163705,9.935506672
120.7097232,9.79083252,-0.71485579,-0.440877587,9.826789571
120.712087,9.695118904,-0.748355269,-0.455234498,9.734608601
120.7144507,9.699904442,-0.719641387,-0.412163705,9.735291923
120.7168153,9.695118904,-0.743569613,-0.393021107,9.731530811
120.7191795,9.819545746,-0.777069151,-0.397806764,9.858273953
120.7215436,9.80997467,-0.777069151,-0.383449823,9.848171062
120.7239067,9.857831001,-0.729212701,-0.383449823,9.892199805
120.7262704,9.848259926,-0.719641387,-0.335593373,9.880219138
120.7286348,9.805189133,-0.76271224,-0.311665148,9.839745884
120.730999,9.723833084,-0.748355269,-0.345164657,9.75869377
120.7333632,9.690333366,-0.767497838,-0.383449823,9.728239689
120.7357268,9.76211834,-0.772283494,-0.335593373,9.798367169
120.7380907,9.795618057,-0.748355269,-0.34037903,9.830057305
120.740455,9.881759644,-0.748355269,-0.349950314,9.916232878
120.742819,9.924830437,-0.724427044,-0.383449823,9.958618755
120.7451831,9.91047287,-0.705284476,-0.383449823,9.942933796
120.7475472,9.843474388,-0.743569613,-0.416949332,9.880320366
120.7499112,9.872187614,-0.757926583,-0.407378048,9.909616434
120.7522758,9.786046028,-0.748355269,-0.416949332,9.823470834
120.7546405,9.752547264,-0.724427044,-0.378664196,9.786744058
120.7570048,9.76211834,-0.738784015,-0.402592421,9.798307862
120.7593692,9.800403595,-0.733998358,-0.402592421,9.836093984
120.761733,9.752547264,-0.748355269,-0.416949332,9.790100127
120.7640967,9.771689415,-0.71485579,-0.431306273,9.807291059
120.7664614,9.795618057,-0.719641387,-0.369092882,9.828949405
120.7688254,9.843474388,-0.733998358,-0.35473597,9.877174658
120.7711901,9.771689415,-0.729212701,-0.345164657,9.804937727
120.7735548,9.695118904,-0.705284476,-0.364307255,9.727562723
120.7759193,9.752547264,-0.710070133,-0.373878539,9.7855078
120.7782838,9.766903877,-0.705284476,-0.316450804,9.797447558
120.7806483,9.805189133,-0.662213683,-0.316450804,9.832619285
120.7830131,9.786046028,-0.700498819,-0.321236432,9.816342919
120.7853769,9.766903877,-0.700498819,-0.326022089,9.797418045
120.7877422,9.805189133,-0.738784015,-0.373878539,9.840087444
120.7901059,9.786046028,-0.700498819,-0.373878539,9.818206589
120.7924705,9.829116821,-0.719641387,-0.364307255,9.862157015
120.7948342,9.833903313,-0.705284476,-0.369092882,9.866068625
120.7971981,9.824331284,-0.71485579,-0.416949332,9.859125251
120.7995624,9.76211834,-0.686141908,-0.43609193,9.795913503
120.8019267,9.776474953,-0.729212701,-0.412163705,9.812292932
120.8042902,9.819545746,-0.695713162,-0.397806764,9.852194968
120.8066538,9.853045464,-0.733998358,-0.412163705,9.888940156
120.8090164,9.857831001,-0.729212701,-0.416949332,9.893554971
120.8113802,9.829116821,-0.753140926,-0.38823548,9.865570715
120.8137448,9.800403595,-0.719641387,-0.349950314,9.833018843
120.8161086,9.833903313,-0.743569613,-0.373878539,9.869059494
120.8184724,9.800403595,-0.690927565,-0.369092882,9.831659121
120.8208368,9.862616539,-0.71485579,-0.330807716,9.894021303
120.823201,9.80997467,-0.700498819,-0.297308207,9.839445808
120.8255647,9.79083252,-0.724427044,-0.393021107,9.825459865
120.8279285,9.896116257,-0.71485579,-0.445663214,9.931905732
120.8302923,9.867402077,-0.676570594,-0.349950314,9.896758901
120.8326564,9.881759644,-0.671784937,-0.35473597,9.910918538
120.8350204,9.814760208,-0.686141908,-0.440877587,9.848587803
120.8373844,9.76211834,-0.690927565,-0.426520646,9.795828461
120.8397479,9.747760773,-0.66699934,-0.378664196,9.777889076
120.8421128,9.814760208,-0.690927565,-0.364307255,9.845791924
120.8444775,9.833903313,-0.686141908,-0.34037903,9.863686074
120.846842,9.896116257,-0.710070133,-0.297308207,9.926011723
120.8492062,9.824331284,-0.671784937,-0.316450804,9.852356129
120.8515704,9.795618057,-0.681356251,-0.345164657,9.825350788
120.8539343,9.78126049,-0.686141908,-0.35473597,9.81171163
120.8562978,9.814760208,-0.657428026,-0.326022089,9.842155249
120.8586615,9.76211834,-0.647856712,-0.302093863,9.788254875
